,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
13933,0,1,2,0,0,3,1,2,4,0.5358368731001232,0.9777257098190882,1.6962361875249712,0.12737807832539536,0.49658757715747537,simulated,simulated,simulated,4
4438,0,0,1,1,2,2,3,0,3,0.5358323129724607,1.087691818510855,1.6962361875249712,0.19221211768508717,0.6889419156203699,simulated,simulated,simulated,5
10877,0,0,0,1,2,0,3,3,2,0.5358193750317966,1.0250510795734957,1.6962361875249712,0.15529580049132324,0.6265565978534354,simulated,simulated,simulated,5
7709,0,1,0,2,1,0,2,3,2,0.5358119091821605,1.138413229519381,1.6962361875249712,0.22213484957188617,0.6557514585856838,simulated,simulated,simulated,4
9741,0,1,2,2,2,3,2,3,2,0.5357729799903364,1.178005212713622,1.6962361875249712,0.24551485796330627,0.7053005193653724,simulated,simulated,simulated,6
4262,0,0,1,2,3,1,0,1,3,0.5357489758080036,1.0535814367297436,1.6962361875249712,0.17218600191369876,0.6853314377296771,simulated,simulated,simulated,5
4775,0,0,1,2,1,3,2,3,1,0.5357462510703608,1.1066047858955796,1.6962361875249712,0.20344814061491467,0.6698211079921528,simulated,simulated,simulated,5
11019,0,1,2,1,3,1,3,0,0,0.5357315696186205,1.1829560550784042,1.6962361875249712,0.248474990622162,0.6677775790286731,simulated,simulated,simulated,4
15675,0,1,2,2,0,3,2,4,1,0.5357297415202165,1.2102003520930538,1.6962361875249712,0.2645384363272523,0.6952177723428792,simulated,simulated,simulated,3
14838,0,1,2,2,0,3,0,4,1,0.535715816264172,1.1703092166835798,1.6962361875249712,0.2410349200248306,0.7127079458472323,simulated,simulated,simulated,3
811,0,1,1,2,2,2,1,1,2,0.5357049836950902,1.0901587186985167,1.6962361875249712,0.19379378463418315,0.6982357282179734,simulated,simulated,simulated,6
6763,0,1,2,0,2,1,1,3,0,0.5356038434341182,1.026058735823246,1.6962361875249712,0.15610538629982504,0.5211060592962651,simulated,simulated,simulated,3
8981,0,1,1,2,1,0,0,2,3,0.5355843236001061,1.0839394225774597,1.6962361875249712,0.19024791752806341,0.6789848550260087,simulated,simulated,simulated,5
8335,0,1,2,2,1,0,1,3,1,0.5355691908404125,1.1714709950534286,1.6962361875249712,0.24186646089750755,0.6803178636312728,simulated,simulated,simulated,4
4486,0,1,2,1,3,3,0,1,3,0.5355514526636163,1.1327159402555205,1.6962361875249712,0.2190365230944294,0.699836666805784,simulated,simulated,simulated,4
3569,0,1,2,0,3,1,1,0,2,0.5355408797442092,1.0283208202612848,1.6962361875249712,0.15750194047358018,0.5478041732334593,simulated,simulated,simulated,4
6538,0,1,2,3,0,1,0,0,0,0.5355262087308363,1.1216800640270477,1.6962361875249712,0.21255567058283642,0.6850451886768265,simulated,simulated,simulated,5
14513,0,1,2,2,3,0,2,0,4,0.5355201084064454,1.2448307702179164,1.6962361875249712,0.28516410488440874,0.745404602060592,simulated,simulated,simulated,3
9708,0,1,0,2,3,1,1,2,1,0.5355172376713244,1.219740022352265,1.6962361875249712,0.27037496254364896,0.7384344339709359,simulated,simulated,simulated,4
12978,0,1,0,0,1,0,2,3,4,0.5355161029493714,0.9413058900913849,1.6962361875249712,0.10622788824339524,0.4294782192256702,simulated,simulated,simulated,3
17240,0,1,0,2,3,2,0,2,4,0.5355142648631819,1.1968362651015343,1.6962361875249712,0.256875241906635,0.7695370502442977,simulated,simulated,simulated,4
4321,0,1,2,2,1,0,0,3,2,0.5355084204360785,1.1335661622214228,1.6962361875249712,0.2195807956398871,0.6971434520640476,simulated,simulated,simulated,3
11010,0,1,1,2,0,3,1,2,3,0.5355041755537644,1.162009917074719,1.6962361875249712,0.23635378715223226,0.6849638087433412,simulated,simulated,simulated,4
9329,0,0,1,0,2,1,3,3,2,0.5354524065067494,0.8681127732167517,1.6962361875249712,0.06314127495147993,0.385917308050439,simulated,simulated,simulated,4
10639,0,1,0,1,2,3,3,3,2,0.5354343673341473,1.1807361670698504,1.6962361875249712,0.24746347892866438,0.6717091764921655,simulated,simulated,simulated,4
10973,0,1,1,0,2,0,2,3,0,0.5354212026806242,1.0085703131589183,1.6962361875249712,0.14597789289102078,0.5313592391618438,simulated,simulated,simulated,6
14666,0,1,0,0,2,3,2,4,2,0.5353953680241363,1.0488764671591462,1.6962361875249712,0.1697658393905768,0.555590286378346,simulated,simulated,simulated,4
8760,0,1,2,1,0,0,3,2,3,0.5353559264037686,1.1439098965254355,1.6962361875249712,0.22583134039183497,0.6233221146379134,simulated,simulated,simulated,4
10549,0,0,1,2,0,1,1,3,1,0.5353464903645826,1.0097657288731265,1.6962361875249712,0.14675735123417816,0.5570818998988765,simulated,simulated,simulated,6
9696,0,1,0,2,2,3,1,1,2,0.5353405335077761,1.1484938648104244,1.6962361875249712,0.22854916843141293,0.7191795485592416,simulated,simulated,simulated,4
1063,0,1,1,2,2,1,0,0,0,0.5353363105813027,1.039326881286661,1.6962361875249712,0.16419502880988987,0.6800895089342921,simulated,simulated,simulated,6
4198,0,1,2,1,3,2,0,0,1,0.5353086408441268,1.1126915036980984,1.6962361875249712,0.20747411774858984,0.6635724005424314,simulated,simulated,simulated,5
7564,0,1,2,0,0,3,2,1,1,0.5352939654010305,0.9660419899857027,1.6962361875249712,0.12103295951066063,0.49667361053621273,simulated,simulated,simulated,6
15181,0,0,1,2,1,3,2,2,4,0.5352905629131175,1.0888794972501263,1.6962361875249712,0.19345405251115455,0.6547657092232535,simulated,simulated,simulated,4
15339,0,1,2,0,3,0,0,4,0,0.5352856984807517,1.0082024706490995,1.6962361875249712,0.1458965390185776,0.5727760761345921,simulated,simulated,simulated,5
5479,0,1,2,2,3,2,2,0,1,0.535285211709088,1.2130131115317198,1.6962361875249712,0.2666412018601231,0.7279552730061787,simulated,simulated,simulated,5
14817,0,1,2,0,3,1,0,0,4,0.5352785070250802,0.9797009449350126,1.6962361875249712,0.12910092557968172,0.5383435312328018,simulated,simulated,simulated,4
10056,0,1,0,2,0,0,3,2,2,0.5352776562957515,1.147133563687467,1.6962361875249712,0.2278100929832115,0.6574985291302233,simulated,simulated,simulated,4
10916,0,1,0,2,3,3,0,0,2,0.5352644384730092,1.1556656878508071,1.6962361875249712,0.23285334390281254,0.7563585900363967,simulated,simulated,simulated,5
11407,0,1,2,1,3,1,1,4,0,0.5352548063700855,1.1826768436813564,1.6962361875249712,0.24878714743257163,0.6751352803668869,simulated,simulated,simulated,4
13859,0,1,0,2,3,0,0,2,4,0.5352475276657673,1.1755773673532692,1.6962361875249712,0.244608997020178,0.7440925243395347,simulated,simulated,simulated,5
6664,0,1,2,2,1,1,0,0,3,0.5352053046666809,1.0882529074207365,1.6962361875249712,0.193169910650461,0.6721760126273282,simulated,simulated,simulated,6
7058,0,1,2,0,3,3,0,0,2,0.53515778229379,0.9691179528241959,1.6962361875249712,0.12298254741442387,0.550933343056313,simulated,simulated,simulated,6
14643,0,1,1,1,0,2,3,4,3,0.5351456675836115,1.1165636852800145,1.6962361875249712,0.2099198990345406,0.6104149016793132,simulated,simulated,simulated,4
4645,0,0,1,1,2,3,3,3,0,0.535131530699251,1.1102991519722816,1.6962361875249712,0.2062408395622818,0.6757874958473054,simulated,simulated,simulated,3
9858,0,1,2,1,3,0,3,1,3,0.5351310634586353,1.194006650138613,1.6962361875249712,0.2555902705745476,0.6825027602466989,simulated,simulated,simulated,4
8220,0,1,1,0,2,2,1,3,0,0.5351006894454937,0.9889348520035735,1.6962361875249712,0.13472250572987715,0.5312381529160437,simulated,simulated,simulated,4
16577,0,0,1,0,2,3,3,4,2,0.5350562752660151,0.9238253120917803,1.6962361875249712,0.09638220651233972,0.45156064302148025,simulated,simulated,simulated,4
3859,0,1,0,2,3,0,1,2,2,0.5350264970411278,1.2058683393495708,1.6910330724019103,0.26349598810764,0.7297882889614311,simulated,simulated,simulated,5
7281,0,1,0,2,3,2,1,2,3,0.5350121917080655,1.2346758009510108,1.6910330724019103,0.2805457152024557,0.7566693357640343,simulated,simulated,simulated,3
8173,0,1,2,0,3,1,0,2,1,0.5349719098310478,0.9980871405984907,1.6910330724019103,0.14067823051138711,0.5617445953824831,simulated,simulated,simulated,4
12691,0,0,1,2,1,3,0,4,2,0.5349507338200405,1.0674649323388177,1.6910330724019103,0.18172627517008091,0.69521848087263,simulated,simulated,simulated,4
5378,0,1,2,0,1,0,1,3,3,0.5349157850435264,0.9662620618641486,1.6910330724019103,0.12191445209669709,0.46985537342755257,simulated,simulated,simulated,5
4080,0,1,2,3,0,1,0,0,3,0.5349126617919235,1.1325070274574425,1.6910330724019103,0.22022728218162804,0.6912350781071137,simulated,simulated,simulated,5
5897,0,1,2,2,3,1,2,0,1,0.534910009030583,1.2278051582987326,1.6910330724019103,0.27658491249874795,0.73928220972347,simulated,simulated,simulated,3
8976,0,1,2,0,0,1,2,3,1,0.5349095017340136,0.9717528699921268,1.6910330724019103,0.12516774944608267,0.48014166710738915,simulated,simulated,simulated,5
4537,0,1,0,0,2,1,3,2,2,0.5349005271189966,1.0216856956218483,1.6910330724019103,0.15470472469257043,0.5388389667413765,simulated,simulated,simulated,6
4932,0,1,0,2,1,3,2,2,0,0.5348938064482003,1.1393302493128878,1.6910330724019103,0.224281080405418,0.6774741391431378,simulated,simulated,simulated,6
6244,0,1,2,3,0,0,0,2,0,0.5348729619762183,1.1462470537485177,1.6910330724019103,0.22839220823643885,0.7142524616613517,simulated,simulated,simulated,6
10856,0,0,1,2,3,0,3,2,1,0.5348665355112983,1.1157401434588743,1.6910330724019103,0.2103582363274158,0.6757792195888239,simulated,simulated,simulated,4
6255,0,1,2,1,2,2,0,3,0,0.5348637695977845,1.1077934377485454,1.6910330724019103,0.2056616821389037,0.6570493113913591,simulated,simulated,simulated,6
12808,0,1,2,1,3,0,0,2,4,0.5348580052287033,1.1628560865594628,1.6910330724019103,0.23822899111024828,0.7012583203698,simulated,simulated,simulated,3
9616,0,1,0,2,0,0,3,2,1,0.534856448533561,1.1499128680989943,1.6910330724019103,0.23057651745453284,0.6646525001805421,simulated,simulated,simulated,5
7287,0,0,1,2,1,1,2,3,2,0.534850200718066,1.0682869979829208,1.6910330724019103,0.1823129404817203,0.6428856701969154,simulated,simulated,simulated,6
17249,0,0,1,2,3,3,0,2,4,0.5348270276022944,1.0646900268053718,1.6910330724019103,0.18020902854146764,0.7084999403791081,simulated,simulated,simulated,5
6960,0,1,0,2,3,2,2,3,2,0.5348164886608078,1.2317325980664622,1.6910330724019103,0.2790009420091345,0.7512491068704755,simulated,simulated,simulated,2
7764,0,1,2,0,1,3,1,2,0,0.5347954789289179,0.9829196114542026,1.6910330724019103,0.13188527495276353,0.4810521085420686,simulated,simulated,simulated,3
13443,0,1,2,1,2,3,2,0,4,0.5347697792654948,1.1918062935744254,1.6910330724019103,0.2554370519764148,0.6695896083280322,simulated,simulated,simulated,2
9193,0,0,1,2,1,3,1,3,2,0.5347643378105813,1.1236385407300948,1.6910330724019103,0.21513118671778997,0.6716650163779407,simulated,simulated,simulated,3
17527,0,1,2,1,3,4,1,0,3,0.5347603549520545,1.1933490499359545,1.6910330724019103,0.25635879219112706,0.6936270978900352,simulated,simulated,simulated,3
7023,0,1,2,1,3,2,1,1,3,0.5347440482690238,1.1397741660928429,1.6910330724019103,0.22469335076558009,0.6534633147957905,simulated,simulated,simulated,5
9777,0,1,0,0,2,3,3,3,1,0.5347338923137845,1.0249993950902918,1.6910330724019103,0.1568309305567546,0.549564073544645,simulated,simulated,simulated,5
9935,0,0,1,0,2,2,3,3,1,0.5347099452626066,0.867760341281835,1.6910330724019103,0.06387085714456127,0.4182902769864658,simulated,simulated,simulated,5
3880,0,1,0,2,1,1,0,3,0,0.5346948575345225,1.0892891628416292,1.6910330724019103,0.19488800815289753,0.69595280178309,simulated,simulated,simulated,4
17417,0,0,1,2,0,3,2,4,3,0.5346851796904477,1.0370142215967602,1.6910330724019103,0.1639846647805281,0.5863051519091622,simulated,simulated,simulated,4
4403,0,1,1,2,0,1,2,1,3,0.5346751086191135,1.1079647827742898,1.6910330724019103,0.20595166876787727,0.6575928432150662,simulated,simulated,simulated,5
9703,0,1,0,0,1,2,2,3,3,0.5346384021088777,0.9690753411381081,1.6910330724019103,0.12385548036145373,0.4704104335134016,simulated,simulated,simulated,5
14843,0,0,1,1,0,2,3,4,3,0.5346377159457105,1.0376057837807773,1.6910330724019103,0.16438195147886184,0.5855744942945302,simulated,simulated,simulated,5
17406,0,0,1,1,2,3,2,4,0,0.5346297544798455,1.132905926593683,1.6910330724019103,0.22074608028895465,0.6880983335060924,simulated,simulated,simulated,3
18816,0,1,2,0,0,3,0,4,5,0.5346149836777071,0.9422918579299747,1.6910330724019103,0.10804036574129222,0.5114611730440131,simulated,simulated,simulated,4
10617,0,1,0,2,1,0,2,3,0,0.5346001281568675,1.1322975543666225,1.6910330724019103,0.22041594296390632,0.6631331024913709,simulated,simulated,simulated,5
9122,0,0,1,2,0,0,3,1,2,0.534575622280058,1.0132986631434482,1.6910330724019103,0.150069920218144,0.574052472179605,simulated,simulated,simulated,5
12309,0,1,2,2,0,3,2,4,2,0.5345518030216769,1.2033147985582024,1.6910330724019103,0.26246063431487315,0.6984867405058276,simulated,simulated,simulated,5
14931,0,0,1,2,1,3,2,1,4,0.5345103710138355,1.1057560761900094,1.6910330724019103,0.2048102778175835,0.6725539442541209,simulated,simulated,simulated,4
6132,0,1,2,2,3,0,0,3,0,0.5344853516239905,1.20788632583905,1.6910330724019103,0.26523047889596685,0.7628522067785345,simulated,simulated,simulated,4
8471,0,0,1,2,3,1,2,0,3,0.5344761352529623,1.0787036935348862,1.6910330724019103,0.18884696563180497,0.6726258454905572,simulated,simulated,simulated,5
7362,0,1,2,0,0,3,3,0,3,0.5344656971360516,0.976997526066698,1.6910330724019103,0.12871300496192753,0.4997898558939943,simulated,simulated,simulated,5
9657,0,1,0,2,1,3,2,1,2,0.5344590505153561,1.1482922109696063,1.6910330724019103,0.23001553260262264,0.6948196508245232,simulated,simulated,simulated,5
10361,0,1,2,2,3,1,2,0,2,0.5344400594835335,1.2222869796683886,1.6910330724019103,0.27379166233645874,0.7395758434270798,simulated,simulated,simulated,5
4935,0,1,1,2,0,3,0,1,1,0.534398479187796,1.0886600224553724,1.6910330724019103,0.19481234150740911,0.7095803072014185,simulated,simulated,simulated,3
9482,0,1,2,2,1,3,1,0,2,0.5343983777110068,1.165373323962376,1.6910330724019103,0.24017719826839956,0.6939059078495826,simulated,simulated,simulated,4
3835,0,1,0,2,1,3,1,1,0,0.53439112848728,1.123100805427832,1.6910330724019103,0.21518640385569945,0.6855749429455362,simulated,simulated,simulated,6
3347,0,1,0,2,2,2,1,3,1,0.5343733185043769,1.1539024808220848,1.6910330724019103,0.2334189228806338,0.7269188712014798,simulated,simulated,simulated,3
4860,0,0,1,2,0,3,3,0,1,0.5343590957887561,1.0153789024670008,1.6910330724019103,0.15151660557357613,0.5993425946096371,simulated,simulated,simulated,5
9078,0,1,2,2,2,3,1,2,2,0.5343130805227965,1.1633798274225315,1.6910330724019103,0.23908363232709526,0.7116143135741653,simulated,simulated,simulated,6
4481,0,1,1,2,0,3,1,1,0,0.5342887897814115,1.1223520671333411,1.6910330724019103,0.21484597280933165,0.6809890530928616,simulated,simulated,simulated,5
3750,0,1,2,1,1,3,0,2,2,0.5342479351312015,1.0439652954960328,1.6910330724019103,0.16853245810000614,0.6209954208892526,simulated,simulated,simulated,5
11087,0,1,0,0,2,3,2,4,1,0.5342321160943788,1.047606169711693,1.6910330724019103,0.1707013244515621,0.5633136613901975,simulated,simulated,simulated,4
3950,0,1,2,2,1,0,0,3,1,0.534222546899864,1.1345427902890908,1.6910330724019103,0.2221212545646335,0.7010607807889497,simulated,simulated,simulated,4
7165,0,0,1,2,0,3,3,2,3,0.5342219990361599,1.0427405707292223,1.6910330724019103,0.16783414770525504,0.5891515170666246,simulated,simulated,simulated,6
8000,0,1,2,0,0,3,1,3,3,0.534193724305795,0.9707473741192525,1.6910330724019103,0.125288922375262,0.4930947913008814,simulated,simulated,simulated,6
14104,0,0,1,1,2,3,2,2,4,0.5341817553028669,1.109312349594929,1.6910330724019103,0.2072419117740015,0.6717351594473017,simulated,simulated,simulated,4
3442,0,1,2,0,3,3,0,3,0,0.534144476002476,0.9966030652515194,1.6910330724019103,0.1406280497201198,0.5702990182810355,simulated,simulated,simulated,6
17416,0,1,0,0,2,3,4,0,1,0.5341398163325553,1.0313350602212847,1.6910330724019103,0.1611716305599457,0.5711704948220429,simulated,simulated,simulated,4
3044,0,1,1,0,2,1,2,1,1,0.5341282648083461,0.950205918797637,1.6910330724019103,0.1132071000383949,0.495105948696689,simulated,simulated,simulated,5
7415,0,1,0,0,2,1,3,3,0,0.5341201694790463,1.0010209927392615,1.6910330724019103,0.1432649174996502,0.5311358742343677,simulated,simulated,simulated,6
8101,0,1,0,2,1,1,1,3,0,0.5340738140494015,1.1302454553814318,1.6910330724019103,0.2197287391226809,0.6821185405831549,simulated,simulated,simulated,6
