,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,r patterns,theta patterns,consistency_score
16551,0,1,2,2,3,3,3,3,4,0.38738935178190803,1.3677601850706194,2.846445471503935,0.19252921255639718,0.6279842750152616,simulated16552,simulated,2.0,3.0,5.0
16552,0,1,2,3,0,4,1,1,1,0.3992525793674766,1.2897985279141821,2.9262462753452323,0.14892387479543676,0.5900741088414923,simulated16553,simulated,2.0,2.0,4.0
16553,0,1,0,2,3,0,1,4,1,0.3535113568872792,1.2856419226873175,2.656335065087278,0.21043946046402734,0.7161297738557513,simulated16554,simulated,2.0,2.0,4.0
16554,0,0,1,1,2,3,0,1,4,0.2507335466739107,0.9668380473242635,2.271106455031896,0.21674473012932244,0.8801798587143063,simulated16555,simulated,2.0,2.0,4.0
16555,0,1,2,3,4,3,1,3,3,0.4013316983525028,1.408755475150936,2.9533406449868136,0.18576658294271156,0.6125347241368484,simulated16556,simulated,2.0,3.0,5.0
16556,0,1,2,0,3,2,4,3,3,0.4710908759435135,1.250726532720468,3.4542908796918432,0.047765680362665576,0.24752541204281853,simulated16557,simulated,2.0,2.0,4.0
16557,0,0,1,2,1,2,3,1,4,0.3796464201384404,1.1842679506699625,2.794457646255036,0.13827200112807173,0.6189508325944397,simulated16558,simulated,2.0,3.0,5.0
16558,0,1,2,3,1,4,3,2,4,0.43614859178846865,1.386670505602952,3.2684578995414215,0.12796903878875526,0.4557606451518986,simulated16559,simulated,2.0,1.0,3.0
16559,0,1,2,1,0,3,4,3,2,0.38122387527156665,1.2608726665333254,2.8073649013573103,0.1633471359117122,0.570178112191362,simulated16560,simulated,2.0,1.0,3.0
16560,0,1,2,3,4,1,0,3,2,0.4221119533407329,1.370403020183285,3.1356738720339177,0.14261296732041187,0.5762813532123361,simulated16561,simulated,2.0,1.0,3.0
16561,0,0,1,2,3,1,2,4,0,0.3655500321348939,1.1670779542787202,2.718250811461098,0.15012661049985893,0.6297652995849862,simulated16562,simulated,3.0,2.0,5.0
16562,0,1,1,0,2,3,4,3,2,0.4419995430241743,1.192165235654302,3.298720836476787,0.062009980533988485,0.31911656563063584,simulated16563,simulated,2.0,2.0,4.0
16563,0,1,2,2,0,3,3,2,4,0.33319832578419417,1.2775141321341894,2.560189908891649,0.2358771936278252,0.715376273519275,simulated16564,simulated,1.0,1.0,2.0
16564,0,1,2,3,3,1,3,4,1,0.40262254150930765,1.3243770876563186,2.9533406449868136,0.15590525041894307,0.5915623623045447,simulated16565,simulated,2.0,2.0,4.0
16565,0,1,2,2,3,1,4,4,0,0.4378414998643647,1.434132728171497,3.2684578995414215,0.14079741996526296,0.5083830972375359,simulated16566,simulated,1.0,2.0,3.0
16566,0,1,2,3,4,4,0,2,3,0.44214574218064695,1.4043436580355864,3.298720836476787,0.126185205620224,0.5215539703303893,simulated16567,simulated,2.0,2.0,4.0
16567,0,1,2,3,3,4,2,0,4,0.42671303080079004,1.392064318258595,3.223583265724238,0.140924811385305,0.5350282492311133,simulated16568,simulated,2.0,2.0,4.0
16568,0,1,2,3,4,3,4,2,2,0.4579806915663003,1.4937418353307146,3.3756097671518868,0.13413299861296332,0.46669596456672646,simulated16569,simulated,2.0,3.0,5.0
16569,0,1,2,3,3,4,3,0,3,0.3704489943978464,1.2902750385507098,2.7434193329504786,0.18877742827669072,0.6733133126270487,simulated16570,simulated,2.0,3.0,5.0
16570,0,0,1,2,2,3,4,3,0,0.4069809050422184,1.191380450109133,2.994453304116905,0.10501928315096799,0.5629532961824073,simulated16571,simulated,1.0,2.0,3.0
16571,0,1,2,3,1,0,0,4,0,0.40514511615871873,1.269789676578853,2.9806858837614714,0.13364906502009768,0.5639516447927111,simulated16572,simulated,3.0,2.0,5.0
16572,0,1,1,0,2,0,3,4,2,0.41218994868224135,1.1263523612168125,3.0361382814940043,0.07698604454011533,0.3953110132068144,simulated16573,simulated,2.0,3.0,5.0
16573,0,1,1,2,3,4,4,2,3,0.4474473978423559,1.4538916873108152,3.329263980586328,0.13463745132113014,0.48358764564318324,simulated16574,simulated,1.0,2.0,3.0
16574,0,1,2,3,2,3,4,4,4,0.49926923305983806,1.4957300966940867,3.6339051078357643,0.08541250755556862,0.3544497244134378,simulated16575,simulated,1.0,3.0,4.0
16575,0,1,2,1,3,3,4,3,1,0.4170764686803432,1.3543738947017696,3.0784035442061732,0.14514295952131326,0.5395103161556254,simulated16576,simulated,2.0,2.0,4.0
16576,0,1,1,2,2,3,1,4,1,0.40024126341108457,1.263891636327523,2.9397622458658725,0.13843848434912684,0.606173467492078,simulated16577,simulated,2.0,3.0,5.0
16577,0,0,1,0,2,3,3,4,2,0.3402929902174051,0.9238253120917803,2.5958296225871345,0.08933244235751021,0.48378054137946114,simulated16578,simulated,2.0,2.0,4.0
16578,0,0,1,0,2,0,3,4,2,0.33456192970414045,0.8712758165675247,2.5720151102177873,0.07548457098316597,0.4761602777352444,simulated16579,simulated,2.0,3.0,5.0
16579,0,1,2,3,0,4,3,3,1,0.36895017044535083,1.2827236463842204,2.7434193329504786,0.18752370467810953,0.6374001426236506,simulated16580,simulated,2.0,2.0,4.0
16580,0,1,2,3,4,0,3,0,3,0.3733028651288126,1.363842497290556,2.756090848380443,0.21175182354605337,0.685356090592578,simulated16581,simulated,2.0,2.0,4.0
16581,0,1,2,3,2,0,3,0,4,0.35651192844341084,1.3153212772387852,2.6686043490279876,0.21759809917414086,0.7110001099590314,simulated16582,simulated,2.0,1.0,3.0
16582,0,0,1,2,3,1,0,2,4,0.33605867978273496,1.0653331450887142,2.5720151102177873,0.14943734985572818,0.7147990122360695,simulated16583,simulated,3.0,2.0,5.0
16583,0,1,2,3,1,1,0,1,4,0.4239613207586632,1.2470655559550923,3.1501571627855656,0.1009594558111717,0.5170730957893417,simulated16584,simulated,3.0,2.0,5.0
16584,0,1,1,2,3,3,4,4,3,0.5169751175684465,1.475295803668437,3.7703724741743057,0.05955264100294771,0.3101709105956656,simulated16585,simulated,2.0,2.0,4.0
16585,0,1,2,1,3,1,4,1,2,0.4018574258784833,1.2990349786207342,2.9533406449868136,0.14808953773299277,0.574112958643962,simulated16586,simulated,2.0,2.0,4.0
16586,0,1,2,0,3,0,2,4,2,0.3900085908332631,1.1590851811310288,2.859592851957041,0.11605432903330645,0.47260740388231637,simulated16587,simulated,3.0,2.0,5.0
16587,0,0,1,2,3,2,4,3,2,0.39969157222964347,1.2508369276592732,2.9397622458658725,0.1345474393157233,0.589032148544191,simulated16588,simulated,2.0,3.0,5.0
16588,0,1,1,1,2,1,3,4,0,0.3638861839250307,1.1974375062961171,2.7057532709245895,0.16370994901781105,0.6102524480257718,simulated16589,simulated,2.0,3.0,5.0
16589,0,1,2,2,3,1,1,3,4,0.3513711079814925,1.3300750638360173,2.644122190905652,0.23036274724302974,0.7175200326666984,simulated16590,simulated,2.0,1.0,3.0
16590,0,1,0,1,2,3,0,4,3,0.28084517197910697,1.097302152383163,2.378213466164328,0.23241712187616745,0.8317215467418496,simulated16591,simulated,3.0,2.0,5.0
16591,0,1,2,1,3,4,3,3,0,0.37336676636362376,1.298830812855065,2.756090848380443,0.18809955457884556,0.6125875647447173,simulated16592,simulated,2.0,2.0,4.0
16592,0,1,2,3,3,1,4,1,4,0.4860814905865547,1.4253205722438098,3.53480594754582,0.08125311539589183,0.3945777420374297,simulated16593,simulated,2.0,3.0,5.0
16593,0,0,1,2,2,3,1,2,4,0.32820938826358215,1.0932554659650235,2.548419075592298,0.16966451323430284,0.6805961994542221,simulated16594,simulated,2.0,2.0,4.0
16594,0,1,2,2,1,3,4,3,2,0.43837327717422614,1.395605999825046,3.283554503333914,0.12788510457347568,0.4477126589561802,simulated16595,simulated,3.0,1.0,4.0
16595,0,1,2,1,3,0,3,4,3,0.3527771401033526,1.2905238229890121,2.656335065087278,0.21301151027054901,0.6568315907817903,simulated16596,simulated,1.0,2.0,3.0
16596,0,1,0,2,3,0,4,3,2,0.39690650726389,1.3757839774003668,2.9127924464006263,0.18148550311192035,0.6031921332365,simulated16597,simulated,3.0,2.0,5.0
16597,0,1,2,0,1,3,4,3,1,0.4533912694549691,1.1779783032186089,3.360089926332728,0.04537792358358929,0.2265142221059091,simulated16598,simulated,2.0,1.0,3.0
16598,0,0,0,1,2,1,3,4,3,0.3556190437371911,1.1102997046850158,2.6686043490279876,0.14166371923603577,0.6669607506349875,simulated16599,simulated,1.0,2.0,3.0
16599,0,1,2,1,3,4,2,4,0,0.37101179438821585,1.3387094545693674,2.7434193329504786,0.2058693905156767,0.62769385457353,simulated16600,simulated,1.0,1.0,2.0
16600,0,1,2,3,3,1,3,2,4,0.38921323833468313,1.3081579708302886,2.859592851957041,0.16898045588224117,0.618155584688582,simulated16601,simulated,2.0,2.0,4.0
16601,0,0,1,2,1,3,2,0,4,0.31206063435836784,1.0691653171938031,2.4789218864902742,0.18107044893108593,0.7433441109904934,simulated16602,simulated,3.0,2.0,5.0
16602,0,1,1,2,1,3,0,0,4,0.3959455312525617,1.156288268729643,2.9127924464006263,0.1070907122055071,0.5747061650223754,simulated16603,simulated,3.0,3.0,6.0
16603,0,1,2,3,0,4,3,1,2,0.3838378574231658,1.3034389288363817,2.8203317734784683,0.17507841117391268,0.6296040076770146,simulated16604,simulated,2.0,1.0,3.0
