,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
11577,0,1,2,1,3,1,4,0,4,0.382596881987999,1.2843237195279662,2.8860700717345225,0.1615387698092088,0.5961640589323852,simulated,simulated,simulated,3
10881,0,1,2,3,3,1,2,0,1,0.382588966958767,1.294704003605385,2.8860700717345225,0.16514336954096445,0.6250117270103765,simulated,simulated,simulated,4
13698,0,0,1,2,2,2,3,1,4,0.3825850500885124,1.123365603782738,2.8860700717345225,0.10577991293657818,0.5947470308013183,simulated,simulated,simulated,4
15459,0,0,1,2,0,0,3,4,4,0.38257649244851466,1.0688470382961623,2.8860700717345225,0.08689822739761872,0.5079004083429234,simulated,simulated,simulated,4
8307,0,1,1,0,2,2,3,0,3,0.3825700829225369,1.0500810315114946,2.8860700717345225,0.0804023669446179,0.45152330971213117,simulated,simulated,simulated,4
11797,0,1,1,0,0,1,2,3,4,0.38255087848606806,0.9441937969881551,2.8860700717345225,0.04373249873507809,0.35432435310474375,simulated,simulated,simulated,5
13428,0,1,2,0,1,3,0,4,4,0.38254989104847814,0.9997446830364252,2.8860700717345225,0.0629814200992632,0.391762664288842,simulated,simulated,simulated,5
18980,0,0,1,2,2,3,1,4,5,0.3825498298918648,1.1685450652769263,2.8860700717345225,0.12146945211067024,0.5913775079210462,simulated,simulated,simulated,3
12467,0,1,0,2,3,1,4,0,2,0.3825371267634927,1.341831415625989,2.8860700717345225,0.18152447785836734,0.6460681078567159,simulated,simulated,simulated,3
17110,0,1,0,2,3,4,3,4,3,0.3825345538138374,1.390105299535719,2.8860700717345225,0.19825356219196755,0.6410431640439915,simulated,simulated,simulated,3
10529,0,1,1,2,3,1,0,1,2,0.3825257234155399,1.2116444940238296,2.8860700717345225,0.13642716299563679,0.645608283672049,simulated,simulated,simulated,4
15342,0,1,1,1,2,2,3,3,4,0.382514269403589,1.2153137877096876,2.8860700717345225,0.13770999767217865,0.5810596782748948,simulated,simulated,simulated,3
10287,0,1,1,2,0,3,3,3,0,0.3825053032240322,1.251483415480377,2.8860700717345225,0.1502514481198501,0.5953657766821243,simulated,simulated,simulated,4
12568,0,1,2,3,4,0,0,3,4,0.3825037342184754,1.3448374000751722,2.8860700717345225,0.18259941976790744,0.6611655893177534,simulated,simulated,simulated,3
12382,0,1,2,2,3,4,3,1,2,0.38249541842612844,1.3870314211881867,2.8860700717345225,0.19722762352702716,0.6435223518567412,simulated,simulated,simulated,3
3450,0,1,2,3,3,3,1,1,3,0.38249493704462667,1.2477315521366015,2.8860700717345225,0.14896182391422644,0.6296942267417043,simulated,simulated,simulated,6
17165,0,1,2,2,3,3,0,4,2,0.38248720171833295,1.31139015535057,2.8860700717345225,0.17102675176589427,0.6626645465534984,simulated,simulated,simulated,4
18085,0,1,2,3,0,4,1,0,5,0.38247843725420316,1.3097172712765153,2.8860700717345225,0.17045587539231927,0.6180086775452694,simulated,simulated,simulated,3
14942,0,1,2,3,0,4,2,3,2,0.3824747254372798,1.342495554646134,2.8860700717345225,0.18181699799792767,0.6079227586840766,simulated,simulated,simulated,4
15571,0,1,2,1,3,1,4,1,1,0.38245874129257307,1.2688556743045472,2.8860700717345225,0.1563173576043399,0.5967229875647908,simulated,simulated,simulated,6
17749,0,1,0,2,1,1,3,2,4,0.38245729036848464,1.258194514270304,2.8860700717345225,0.15262480257248978,0.580111994938956,simulated,simulated,simulated,5
13256,0,0,1,2,3,4,3,1,4,0.38245226701476787,1.2386294052034945,2.8860700717345225,0.1458506734522506,0.6068379399480823,simulated,simulated,simulated,4
12609,0,0,1,2,1,3,3,4,0,0.38244828593886093,1.2121115530816429,2.8860700717345225,0.13666643266841783,0.598642839140254,simulated,simulated,simulated,3
4019,0,1,2,0,0,2,3,2,3,0.38244743185685715,1.0147450504127673,2.8860700717345225,0.0682813855895885,0.3847840347399174,simulated,simulated,simulated,5
4695,0,1,2,3,1,2,1,3,3,0.3824409993960056,1.274180050166735,2.8860700717345225,0.15817995278923658,0.5573779376576569,simulated,simulated,simulated,4
11112,0,1,2,0,2,2,1,3,4,0.38242997329310335,1.0783588806455713,2.8860700717345225,0.09034052320189441,0.4192558121529383,simulated,simulated,simulated,4
11578,0,0,1,2,1,3,4,1,2,0.38242046864767376,1.2051652465099294,2.8860700717345225,0.13428741076337622,0.6003410071026417,simulated,simulated,simulated,4
11490,0,1,0,2,1,3,4,0,2,0.38241632767900335,1.2755286106848074,2.8860700717345225,0.158671889847881,0.5953252013593382,simulated,simulated,simulated,4
7152,0,1,1,2,3,1,1,1,3,0.3824142359127616,1.2441146838563129,2.8860700717345225,0.1477893093616522,0.614714777996036,simulated,simulated,simulated,6
3361,0,1,2,3,1,3,2,3,3,0.3824106410659902,1.313254062713115,2.8860700717345225,0.17174914128455582,0.5795147870651134,simulated,simulated,simulated,6
18301,0,1,2,2,3,4,2,5,1,0.38238589737912165,1.3958473108726537,2.8860700717345225,0.20039177923824655,0.6411449066933569,simulated,simulated,simulated,3
8868,0,1,1,2,3,0,3,1,1,0.3823433512354173,1.2957482480808846,2.8860700717345225,0.16575080755190405,0.6445445483802157,simulated,simulated,simulated,4
6856,0,1,2,2,2,2,3,1,2,0.3823063699551379,1.2259243454354525,2.8860700717345225,0.14159436978485307,0.6063157423433858,simulated,simulated,simulated,5
13045,0,1,2,0,1,3,2,1,4,0.3823026831606453,1.0616782778260658,2.8860700717345225,0.08468811900784552,0.3850732275152835,simulated,simulated,simulated,4
4363,0,1,1,2,3,1,0,0,0,0.38228663856998124,1.1866592311201303,2.8860700717345225,0.12800905578324823,0.6338791918246269,simulated,simulated,simulated,6
11375,0,1,0,2,3,0,4,2,4,0.3822750458833375,1.3495598097396644,2.8860700717345225,0.18446438495950226,0.6246002312063414,simulated,simulated,simulated,4
20474,0,1,2,2,3,4,2,5,3,0.3822553614992992,1.4040838659611052,2.8860700717345225,0.2033762150178388,0.6381119652777607,simulated,simulated,simulated,3
4615,0,1,2,0,3,2,3,2,3,0.38221651549118185,1.1315399717652912,2.8860700717345225,0.10898080010310342,0.43225420571355544,simulated,simulated,simulated,4
16689,0,0,1,2,3,4,4,2,4,0.3822110045583076,1.2420885181474117,2.8860700717345225,0.1472904906415966,0.6077002576219015,simulated,simulated,simulated,5
4931,0,1,2,3,1,3,1,1,1,0.382204612012893,1.2361678789610562,2.8860700717345225,0.1452454294664862,0.58650264677567,simulated,simulated,simulated,5
10603,0,1,2,3,2,1,3,1,2,0.3822033575489201,1.3174624874252148,2.8860700717345225,0.1734146100180266,0.6336116612620313,simulated,simulated,simulated,3
7188,0,1,1,0,2,3,3,2,3,0.3822005277885281,1.099209969768688,2.8860700717345225,0.09779470289685789,0.44897696314148594,simulated,simulated,simulated,5
10510,0,1,2,0,1,2,2,3,2,0.38215519457695923,1.0405045877697634,2.8860700717345225,0.07749909477998469,0.3449298330968137,simulated,simulated,simulated,4
10471,0,1,1,2,0,3,3,1,3,0.38215410129070126,1.2460496208925957,2.8860700717345225,0.1487198840590361,0.6120073601210532,simulated,simulated,simulated,6
9582,0,1,2,0,3,2,1,1,1,0.38214983968254157,1.0590356415786828,2.8860700717345225,0.08392531034248106,0.4279338168266197,simulated,simulated,simulated,4
4801,0,1,2,1,1,3,3,3,3,0.3821379868765369,1.1682081816038967,2.8860700717345225,0.12176456765069223,0.5137277555402306,simulated,simulated,simulated,6
11883,0,1,2,0,2,0,3,2,4,0.3821354966693413,1.1106353383563004,2.8860700717345225,0.10181853207140364,0.45385154241821435,simulated,simulated,simulated,5
14613,0,0,1,2,3,0,4,0,4,0.3821315515346213,1.1693689264331992,2.8860700717345225,0.12217319171306566,0.6165671545052319,simulated,simulated,simulated,5
18639,0,1,0,2,3,4,0,5,0,0.382128016473523,1.3041603045096148,2.8860700717345225,0.16888085201233127,0.6760271410682259,simulated,simulated,simulated,4
6665,0,1,2,3,3,1,1,2,1,0.38212660395504416,1.2807085738219335,2.8860700717345225,0.16075642901580928,0.6264452421389836,simulated,simulated,simulated,5
19910,0,1,2,1,0,3,4,5,1,0.3820934299875516,1.2624680416947904,2.8860700717345225,0.1544694057345287,0.5611302588708075,simulated,simulated,simulated,2
8639,0,1,1,2,3,2,0,3,3,0.3820677645367243,1.2528105110591798,2.8860700717345225,0.1511488147204856,0.6638230044994662,simulated,simulated,simulated,5
10426,0,0,1,2,1,1,3,1,3,0.3820672138812822,1.1444196339621284,2.8860700717345225,0.11359280077321571,0.5788460446084165,simulated,simulated,simulated,6
10182,0,1,2,3,2,1,3,1,1,0.3820594049804056,1.312930568026253,2.8860700717345225,0.17198828907054223,0.6304465911093025,simulated,simulated,simulated,4
18979,0,1,2,2,3,4,2,5,2,0.3820535618445191,1.3891452603130836,2.8860700717345225,0.19840190831459006,0.6420967037782395,simulated,simulated,simulated,5
8585,0,1,1,2,0,2,3,1,3,0.3820496122753527,1.226470723705714,2.8860700717345225,0.14204044312804248,0.6184262038090445,simulated,simulated,simulated,4
17774,0,1,2,1,3,4,3,3,3,0.38203351880301106,1.2991215836199732,2.8860700717345225,0.16722947353832762,0.584040349367813,simulated,simulated,simulated,4
3776,0,1,1,2,2,3,3,2,0,0.38202227308082715,1.2735832192565777,2.8860700717345225,0.15839188200825208,0.6212590976989364,simulated,simulated,simulated,5
15850,0,1,2,0,3,3,0,4,1,0.3820117345930909,1.0679169211535675,2.8860700717345225,0.08714070716572085,0.48154458705257475,simulated,simulated,simulated,4
16196,0,1,1,2,3,0,2,4,2,0.3819774380973291,1.325032820995786,2.8860700717345225,0.17626358898737265,0.6378113562811936,simulated,simulated,simulated,5
17394,0,1,2,2,1,0,3,1,4,0.38197248527906624,1.2837808128206967,2.8860700717345225,0.16197505372331153,0.5882854803839476,simulated,simulated,simulated,3
16032,0,1,2,1,2,3,4,0,3,0.3819636997695184,1.2914832791804316,2.8860700717345225,0.16465268169623923,0.5900673668614671,simulated,simulated,simulated,3
5576,0,1,1,2,0,3,3,1,1,0.38196287600903056,1.236263898399085,2.8860700717345225,0.14552043543110577,0.6120299423250446,simulated,simulated,simulated,4
