,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
5195,0,1,1,0,1,1,2,3,0,0.42394523133467676,1.0270441058954487,2.4524099079218846,0.08500766447469162,0.44376780198230825,simulated,simulated,simulated,3
8557,0,1,2,0,1,1,0,3,1,0.4239359385890036,1.0943180462645516,2.4524099079218846,0.11244872551969833,0.5450623359175713,simulated,simulated,simulated,5
15347,0,1,2,1,1,3,1,4,1,0.4239318141720605,1.2690364566224352,2.4524099079218846,0.18369640909594026,0.6073168222386576,simulated,simulated,simulated,6
15936,0,1,2,1,2,3,3,4,0,0.4239291451228986,1.4386014090782595,2.4524099079218846,0.2528412520973799,0.6396213057843503,simulated,simulated,simulated,2
15238,0,1,2,3,2,1,2,0,4,0.42391196274154064,1.4189103529745741,2.4524099079218846,0.2448291665981611,0.6744405037535339,simulated,simulated,simulated,2
15888,0,1,2,3,0,3,4,2,0,0.42388899443265493,1.4279414814397025,2.4524099079218846,0.24853468749988844,0.6847365302986024,simulated,simulated,simulated,3
9313,0,1,2,3,2,3,1,1,1,0.4238774749298284,1.3473602308383286,2.4524099079218846,0.2156882209290669,0.689887783427994,simulated,simulated,simulated,5
6313,0,1,2,3,1,3,0,2,1,0.42387280219939405,1.3175944007243061,2.4524099079218846,0.20355551400780786,0.6884390116294381,simulated,simulated,simulated,5
15783,0,1,2,2,3,2,2,4,3,0.4238698566300163,1.4338650383820815,2.4524099079218846,0.2509692277698081,0.6769864519896678,simulated,simulated,simulated,5
13001,0,0,1,1,2,3,4,2,2,0.4238692469991254,1.3156102884936478,2.4524099079218846,0.20275002328787803,0.6454186108777085,simulated,simulated,simulated,5
5856,0,1,2,0,0,3,2,3,3,0.4238399712599765,1.2271468327459292,2.4524099079218846,0.16670724783282814,0.5724001647065332,simulated,simulated,simulated,6
14913,0,0,1,2,1,3,4,3,0,0.42383379500102114,1.3017715228461044,2.4524099079218846,0.1971425500951972,0.637632689985944,simulated,simulated,simulated,3
9171,0,1,2,3,3,3,2,2,3,0.4238304453289059,1.3607333246251843,2.4524099079218846,0.22118829234965315,0.6819953664627237,simulated,simulated,simulated,5
8870,0,0,1,0,2,1,3,2,1,0.42379967768697036,1.0564880297929364,2.4524099079218846,0.09715933659483471,0.48743768357985684,simulated,simulated,simulated,5
19267,0,1,0,1,2,3,2,4,5,0.42378751118548563,1.433424039996716,2.4524099079218846,0.2508717507531993,0.6629936458767232,simulated,simulated,simulated,3
17253,0,1,2,1,0,3,2,2,4,0.4237766533119298,1.344294123661745,2.4524099079218846,0.21453880001341535,0.6081660046470423,simulated,simulated,simulated,3
9672,0,1,2,3,2,3,1,1,2,0.4237627625812399,1.361063168107758,2.4524099079218846,0.22139047279344579,0.7025369429017883,simulated,simulated,simulated,5
5944,0,1,2,0,1,2,1,0,3,0.42375917326509005,1.13523512367741,2.4524099079218846,0.12930992735672744,0.5126862267987627,simulated,simulated,simulated,2
6330,0,1,2,1,1,2,0,3,0,0.4236911947980915,1.1727131265796105,2.4524099079218846,0.1446600178316482,0.5646384185552786,simulated,simulated,simulated,5
3397,0,1,2,3,1,3,0,2,3,0.4236873197603752,1.3312104439950367,2.4524099079218846,0.2092931038766439,0.6832774971910327,simulated,simulated,simulated,5
10049,0,1,2,0,2,3,0,3,2,0.42368576199792085,1.2354832992422955,2.4524099079218846,0.17026075281189976,0.6224749096118591,simulated,simulated,simulated,4
17128,0,0,1,2,3,3,3,2,4,0.42368253649830856,1.3153776995387565,2.4524099079218846,0.20284189281038215,0.6408878531870001,simulated,simulated,simulated,4
6520,0,1,2,3,3,1,1,1,1,0.4236579189917542,1.2859534034690432,2.4524099079218846,0.1908683953302592,0.6689801583847496,simulated,simulated,simulated,6
7675,0,1,2,3,3,3,1,2,1,0.4236516641637238,1.3531034279843632,2.4524099079218846,0.2182558902594689,0.6993863086465476,simulated,simulated,simulated,4
17495,0,1,2,3,0,0,1,4,2,0.42363963174436137,1.3583959330099282,2.4524099079218846,0.22042600604347157,0.6763584586874727,simulated,simulated,simulated,4
17662,0,1,0,2,3,3,4,2,3,0.4236287380226902,1.4415498934017168,2.4524099079218846,0.2543439395806241,0.7124194486331491,simulated,simulated,simulated,5
12010,0,1,0,2,1,3,0,4,3,0.4236159581957679,1.316295726650747,2.4524099079218846,0.20328280784554845,0.6825055179600215,simulated,simulated,simulated,5
17875,0,1,0,0,2,2,3,4,2,0.4236027749920068,1.2631792515290545,2.4524099079218846,0.18163710158302865,0.6222947081682209,simulated,simulated,simulated,6
15267,0,1,0,2,2,3,4,0,4,0.4236006839715656,1.3806566994485738,2.4524099079218846,0.22954205237419512,0.7132724853109105,simulated,simulated,simulated,3
9223,0,1,2,3,2,3,0,1,1,0.42360048094041036,1.3371249570176909,2.4524099079218846,0.21179165739550512,0.7185408015078529,simulated,simulated,simulated,5
8717,0,1,2,0,2,2,3,0,0,0.42358615184499215,1.1681284880379337,2.4524099079218846,0.14289561859775132,0.5495300695023178,simulated,simulated,simulated,4
8601,0,1,2,0,0,3,3,1,3,0.4235799815750434,1.2059072138256823,2.4524099079218846,0.1583065242937453,0.592424703471476,simulated,simulated,simulated,6
11945,0,0,1,0,2,2,2,3,4,0.42357140876234434,1.1201947374054662,2.4524099079218846,0.12336479122840008,0.5159119639911598,simulated,simulated,simulated,5
15679,0,1,2,3,0,4,4,2,0,0.42356885279747614,1.4571911657319794,2.4524099079218846,0.2607817440434572,0.6809494506222712,simulated,simulated,simulated,2
17101,0,1,0,0,2,3,4,2,4,0.42356465098182117,1.3062701646098471,2.4524099079218846,0.19924607006811154,0.6346219269367568,simulated,simulated,simulated,5
4376,0,1,2,3,3,2,2,2,0,0.4235490978713279,1.350095651098639,2.4524099079218846,0.2171319989046304,0.6521594172174058,simulated,simulated,simulated,4
12843,0,1,0,2,3,4,4,4,3,0.4235447960770249,1.4703805945574888,2.4524099079218846,0.266183950959316,0.7088264677626905,simulated,simulated,simulated,4
12704,0,1,2,3,4,0,1,2,4,0.4235310979856326,1.491776984793418,2.4524099079218846,0.2749222876875095,0.722121323546225,simulated,simulated,simulated,2
17615,0,1,2,2,3,4,2,3,2,0.4235239165531284,1.4752874746839155,2.4524099079218846,0.2682056705999387,0.7193113902731842,simulated,simulated,simulated,4
16984,0,0,1,2,3,3,1,4,0,0.4235164961984743,1.2973912063120878,2.4524099079218846,0.19567372149715453,0.6557618350617864,simulated,simulated,simulated,4
3974,0,1,2,3,1,1,3,3,0,0.42350831267902844,1.299760618197968,2.4524099079218846,0.19664806156254583,0.6229375944974488,simulated,simulated,simulated,6
12215,0,1,2,0,3,0,1,4,3,0.4234843831444972,1.3210776843911636,2.4524099079218846,0.20536428438962015,0.6356436110617045,simulated,simulated,simulated,4
13290,0,1,2,3,0,4,3,4,0,0.42348233603188845,1.4499126323767233,2.4524099079218846,0.25790035021149577,0.6759225206401842,simulated,simulated,simulated,3
15122,0,1,2,3,4,0,3,2,3,0.42347937555669946,1.4943534796324534,2.4524099079218846,0.27602460725793704,0.7179636183002605,simulated,simulated,simulated,4
6002,0,1,1,2,2,2,3,0,1,0.4234612555212691,1.2494411395655587,2.4524099079218846,0.17617673862819042,0.6878533065108321,simulated,simulated,simulated,5
12374,0,1,2,0,3,1,1,4,0,0.4234434720613869,1.302159502646479,2.4524099079218846,0.19769107652239748,0.6107612497872128,simulated,simulated,simulated,3
9596,0,1,2,0,2,2,2,1,3,0.42343449928967036,1.1799852176117924,2.4524099079218846,0.14788199700194465,0.5581525935368599,simulated,simulated,simulated,4
10066,0,1,2,1,1,3,0,0,2,0.42343431011994714,1.1802859195086348,2.4524099079218846,0.14800480103139055,0.6095515130764466,simulated,simulated,simulated,4
4878,0,1,2,0,0,3,3,3,1,0.42342581691989634,1.2092151490612935,2.4524099079218846,0.15980953981796023,0.5706015404480225,simulated,simulated,simulated,4
18982,0,1,0,2,3,4,1,0,5,0.42340933473696984,1.4413510195813721,2.4524099079218846,0.2544822496446517,0.7348067085280348,simulated,simulated,simulated,3
12251,0,1,2,2,3,4,4,2,1,0.4234069686148736,1.5103400814371588,2.4524099079218846,0.2826157457352476,0.7189691673389609,simulated,simulated,simulated,2
16634,0,1,2,3,2,0,0,4,2,0.4234068669780966,1.3904421057420533,2.4524099079218846,0.23372598792894955,0.716272246937687,simulated,simulated,simulated,3
11427,0,0,1,2,3,0,4,3,4,0.4233597707558254,1.2906144181705623,2.4524099079218846,0.1930671290623006,0.6369217729920094,simulated,simulated,simulated,5
12797,0,1,1,2,3,1,1,4,0,0.42333079446448685,1.3254747167237872,2.4524099079218846,0.20731081654063027,0.6588362807564744,simulated,simulated,simulated,4
6135,0,1,2,3,0,2,3,1,3,0.4233045829448834,1.3271588743150435,2.4524099079218846,0.20802376382402912,0.6435255636394133,simulated,simulated,simulated,5
13126,0,1,0,2,3,2,4,3,4,0.42330091212995535,1.4651042796138984,2.4524099079218846,0.26427635324479776,0.7245662238485917,simulated,simulated,simulated,3
11783,0,0,1,2,3,2,4,0,3,0.4232820967154729,1.2913386497841726,2.4524099079218846,0.19344011736119968,0.6785166119551986,simulated,simulated,simulated,5
11678,0,1,2,0,2,3,2,4,0,0.42325124504343004,1.326372471970529,2.4524099079218846,0.20775643659443155,0.6036759440437243,simulated,simulated,simulated,3
12299,0,1,2,2,3,0,3,4,4,0.42323113910885146,1.4887938155415503,2.4524099079218846,0.2740058229793788,0.7001952848493231,simulated,simulated,simulated,3
6739,0,1,1,2,3,3,1,1,3,0.42322258426283077,1.2851976416298074,2.4524099079218846,0.19099555896723164,0.6920665754797368,simulated,simulated,simulated,5
11765,0,1,0,2,1,1,3,4,2,0.4232220633378414,1.3187856907115918,2.4524099079218846,0.20469201586658103,0.6390888719236841,simulated,simulated,simulated,5
16260,0,1,2,2,3,3,3,2,4,0.4232071682106018,1.4669137640622392,2.4524099079218846,0.26510793647987724,0.7005154190072425,simulated,simulated,simulated,3
7913,0,1,2,3,1,1,0,0,3,0.4232043179614695,1.2463847239001604,2.4524099079218846,0.17518738548612764,0.6403904515326524,simulated,simulated,simulated,6
3516,0,1,1,0,1,2,2,1,3,0.4231943914568148,1.102078645608138,2.4524099079218846,0.11635475152571552,0.5246045803847155,simulated,simulated,simulated,5
8167,0,1,2,1,3,2,1,3,3,0.4231941831809787,1.3271273112742856,2.4524099079218846,0.2081212933737597,0.6182203806871631,simulated,simulated,simulated,4
5140,0,1,1,2,2,1,2,3,1,0.4231910861014987,1.2203161327298493,2.4524099079218846,0.1645708318905336,0.6364305926957137,simulated,simulated,simulated,6
4542,0,1,2,1,3,2,0,0,2,0.42316818814911117,1.2543729194457562,2.4524099079218846,0.17848079929484884,0.6359769870893295,simulated,simulated,simulated,5
17215,0,1,2,1,2,3,2,3,4,0.4231663351021815,1.4270882080753435,2.4524099079218846,0.24890941422676138,0.6342524570096066,simulated,simulated,simulated,2
10952,0,1,1,0,2,3,0,1,3,0.42316121277738095,1.1511729531311206,2.4524099079218846,0.13640673185996083,0.6348128896756804,simulated,simulated,simulated,5
4548,0,1,1,0,2,2,0,2,3,0.4231517598408272,1.142176628183506,2.4524099079218846,0.13274782376169963,0.6035662657343897,simulated,simulated,simulated,5
6550,0,1,2,0,1,3,2,2,0,0.423146953977106,1.2097218163384342,2.4524099079218846,0.16029500251208254,0.5530395774503583,simulated,simulated,simulated,4
4043,0,1,2,0,1,3,2,0,3,0.42311699781335,1.229431114742752,2.4524099079218846,0.1683616650766127,0.5708713128432878,simulated,simulated,simulated,3
8239,0,1,2,3,3,1,2,2,3,0.4231007713975399,1.3735747601156894,2.4524099079218846,0.22715421795698254,0.6657448557243952,simulated,simulated,simulated,3
14791,0,1,2,2,2,3,0,4,0,0.42307627337056664,1.3508189480862676,2.4524099079218846,0.21789975655881444,0.6883708639892522,simulated,simulated,simulated,5
17705,0,1,2,3,4,0,4,4,0,0.42306104068558703,1.4691480950885496,2.4524099079218846,0.2661651396856308,0.7071768393498921,simulated,simulated,simulated,4
8012,0,1,2,0,3,1,3,1,3,0.42305066157938986,1.2648943421593843,2.4524099079218846,0.18288856408275764,0.6110100768457736,simulated,simulated,simulated,5
13768,0,1,2,3,0,0,2,4,2,0.42304617436585046,1.3718586067449128,2.4524099079218846,0.22650903255620294,0.6743429862648086,simulated,simulated,simulated,5
11187,0,1,1,1,1,2,3,0,4,0.4230459795808106,1.178468336581063,2.4524099079218846,0.1476519900012893,0.5662516769766416,simulated,simulated,simulated,5
11096,0,1,1,2,1,0,3,4,0,0.4230369228460711,1.2850528580805187,2.4524099079218846,0.19112218312891377,0.6332496751828767,simulated,simulated,simulated,5
5040,0,1,2,2,1,3,3,3,2,0.42303522404179006,1.3622350311056988,2.4524099079218846,0.22259585273867183,0.6494050433720927,simulated,simulated,simulated,5
9977,0,1,1,0,1,0,2,2,3,0.4230275752846169,1.0704864169302237,2.4524099079218846,0.10363945179393522,0.49405988898000897,simulated,simulated,simulated,5
6840,0,1,2,0,3,2,1,0,3,0.42301384781815066,1.248624770743765,2.4524099079218846,0.17629126200428152,0.5947069734349075,simulated,simulated,simulated,3
5264,0,1,2,1,3,3,0,3,2,0.42300392161059697,1.318629975659723,2.4524099079218846,0.2048466628854712,0.6771533284863829,simulated,simulated,simulated,4
11340,0,1,2,3,0,1,4,0,3,0.4229904772582378,1.388601751718658,2.4524099079218846,0.23339195088799217,0.6601113925996152,simulated,simulated,simulated,3
5674,0,0,1,0,2,2,3,1,3,0.4229890379989367,1.089791772978653,2.4524099079218846,0.1115499830664559,0.5241106427765748,simulated,simulated,simulated,5
4824,0,1,1,2,1,3,3,3,0,0.42298564888669143,1.2789616653057647,2.4524099079218846,0.1886896990692616,0.6184326328652916,simulated,simulated,simulated,5
12145,0,0,1,2,1,1,1,3,4,0.42298496101794436,1.2118120182542833,2.4524099079218846,0.1613093007523056,0.5808410798552197,simulated,simulated,simulated,5
14478,0,1,2,3,3,0,3,2,4,0.42297275706087234,1.4269460976016979,2.4524099079218846,0.24904504499213329,0.6985322503571795,simulated,simulated,simulated,4
6816,0,1,2,3,2,2,1,0,2,0.42296549605394995,1.3128355948870003,2.4524099079218846,0.20252235913083735,0.675400500192864,simulated,simulated,simulated,4
14622,0,0,1,2,3,4,4,0,3,0.4229619550802941,1.3205883340764497,2.4524099079218846,0.20568717390476857,0.6744755582348982,simulated,simulated,simulated,4
12801,0,1,2,3,0,4,3,0,1,0.4229477835630153,1.4026454401470423,2.4524099079218846,0.23916112953298577,0.6883577794314737,simulated,simulated,simulated,3
8000,0,1,2,0,0,3,1,3,3,0.42294737354584333,1.1997774727570012,2.4524099079218846,0.1564396557677086,0.572913130861365,simulated,simulated,simulated,6
15021,0,1,0,2,3,3,2,4,1,0.4229260558780188,1.4190021887267865,2.4524099079218846,0.245852520607821,0.7157498948859221,simulated,simulated,simulated,5
7529,0,1,2,0,0,3,1,2,2,0.4229247684476276,1.171646473930436,2.4524099079218846,0.14499150357706522,0.5816574356489722,simulated,simulated,simulated,6
7098,0,1,1,2,3,1,2,1,3,0.42291946885435117,1.2853996449210445,2.4524099079218846,0.19138104367726422,0.6628222054473614,simulated,simulated,simulated,5
17282,0,1,0,2,3,1,4,1,4,0.4229104715387302,1.3973332117514103,2.4524099079218846,0.23703231574833822,0.7131696664204181,simulated,simulated,simulated,4
13688,0,1,2,2,3,0,4,1,4,0.42289023951390314,1.4649664422380433,2.4524099079218846,0.2646308209925651,0.7235059846703756,simulated,simulated,simulated,4
10724,0,1,2,3,2,1,3,2,2,0.4228880054292219,1.3630815918052817,2.4524099079218846,0.22308826678404597,0.6702303291998601,simulated,simulated,simulated,4
11676,0,1,2,2,2,3,3,4,0,0.42287884299899425,1.4357181573035747,2.4524099079218846,0.2527158732042686,0.6722521439509661,simulated,simulated,simulated,3
11251,0,1,2,3,4,0,4,0,2,0.4228413954095114,1.470038067390523,2.4524099079218846,0.266747682003958,0.7292126461678095,simulated,simulated,simulated,3
4940,0,1,2,1,1,2,3,2,0,0.4228018329344285,1.231912921919617,2.4524099079218846,0.16968881704988095,0.5591251464997934,simulated,simulated,simulated,4
5691,0,1,1,2,1,1,2,1,3,0.4228007318488307,1.1356081031766594,2.4524099079218846,0.1304204557051283,0.5827556882001244,simulated,simulated,simulated,5
5495,0,1,1,0,2,1,0,2,3,0.42279821033450826,1.0990004977680985,2.4524099079218846,0.11549578038734315,0.5554390338945707,simulated,simulated,simulated,5
6613,0,1,2,0,2,2,2,3,2,0.4227863300219703,1.1807378962152397,2.4524099079218846,0.1488370801346621,0.5555885394220135,simulated,simulated,simulated,6
10904,0,1,2,0,1,2,1,3,0,0.42277900071367935,1.161263556979397,2.4524099079218846,0.14090351050393976,0.5124704297490921,simulated,simulated,simulated,2
12249,0,1,2,1,0,3,2,4,3,0.42276652459676334,1.3900318553680497,2.4524099079218846,0.23419904572515768,0.6211877212138557,simulated,simulated,simulated,3
15106,0,1,1,1,2,3,4,0,3,0.42275400573147714,1.3368936092482795,2.4524099079218846,0.21254379773461737,0.6519374623998617,simulated,simulated,simulated,4
17269,0,1,1,2,3,2,2,4,0,0.4227440120610606,1.4130687136786466,2.4524099079218846,0.24361511772911326,0.7031708509554795,simulated,simulated,simulated,5
3450,0,1,2,3,3,3,1,1,3,0.422735762903109,1.3174865961379836,2.4524099079218846,0.20464859467141308,0.6897888390099746,simulated,simulated,simulated,6
11195,0,1,0,2,3,2,4,4,0,0.4227350550936526,1.4160819204477706,2.4524099079218846,0.24485274644482513,0.7245964000047835,simulated,simulated,simulated,4
10422,0,1,1,2,2,2,0,1,3,0.4226509550129087,1.2002484325137708,2.4524099079218846,0.1569281138757763,0.6982841338213746,simulated,simulated,simulated,5
16241,0,0,1,2,3,4,1,0,4,0.4226401580995778,1.3062750165978545,2.4524099079218846,0.2001725414075418,0.6786630916236217,simulated,simulated,simulated,5
14773,0,0,1,0,2,3,2,1,4,0.4226389167867679,1.1549930074420596,2.4524099079218846,0.13848670150806447,0.5400263488898314,simulated,simulated,simulated,4
10274,0,0,1,2,1,1,3,0,3,0.42263462490266956,1.1446668769022827,2.4524099079218846,0.13428038793570107,0.5988187877367048,simulated,simulated,simulated,6
7085,0,0,1,2,0,2,3,3,3,0.42261913835813725,1.1297707611862717,2.4524099079218846,0.12822180192495095,0.5453546763039425,simulated,simulated,simulated,5
4457,0,1,2,0,1,1,0,1,3,0.42258640055116126,1.0708267706444545,2.4524099079218846,0.10421940989844616,0.5488761132496627,simulated,simulated,simulated,4
12017,0,0,1,1,2,1,3,4,2,0.42256858964788546,1.2636707852539677,2.4524099079218846,0.18287171578829806,0.6128866756789675,simulated,simulated,simulated,5
16616,0,1,2,2,0,3,4,3,1,0.4225628640966401,1.4367341977699708,2.4524099079218846,0.2534461549778981,0.6755085953909947,simulated,simulated,simulated,2
6977,0,1,1,2,3,1,3,1,3,0.42255593520324686,1.2823429544574654,2.4524099079218846,0.19049817457420198,0.6616880128002858,simulated,simulated,simulated,6
11152,0,0,1,0,2,3,0,4,1,0.42250283930667343,1.0653307343506566,2.4524099079218846,0.10206189542551641,0.5649639346342838,simulated,simulated,simulated,5
17815,0,1,2,2,0,0,3,4,4,0.4224953539959997,1.3669890402686409,2.4524099079218846,0.22507422790450168,0.6528167264532232,simulated,simulated,simulated,3
14692,0,0,1,2,3,2,3,1,4,0.42246034264018206,1.330639442706739,2.4524099079218846,0.21028724826913794,0.6616919064797769,simulated,simulated,simulated,4
5832,0,1,2,0,2,3,1,2,2,0.42244903213928153,1.2330831189621472,2.4524099079218846,0.17051877993720102,0.6032038835971286,simulated,simulated,simulated,5
4864,0,1,2,0,3,1,1,3,2,0.42244836545884334,1.2637915221693485,2.4524099079218846,0.18304117192465494,0.6143696829769822,simulated,simulated,simulated,4
16046,0,0,1,2,3,3,0,4,0,0.4224347615259749,1.2117833517291066,2.4524099079218846,0.16184781111959648,0.6731287117960063,simulated,simulated,simulated,5
10762,0,1,1,0,1,2,0,2,3,0.4224207070321295,1.0760514188677415,2.4524099079218846,0.10651551734477857,0.5247752061714357,simulated,simulated,simulated,5
13063,0,1,2,3,4,0,3,0,2,0.4224170371296254,1.456896957033819,2.4524099079218846,0.2618135925324078,0.7318014858105194,simulated,simulated,simulated,4
14082,0,0,1,0,1,2,3,1,4,0.42241322542915793,1.099723662879719,2.4524099079218846,0.11617564467206822,0.5060759762194824,simulated,simulated,simulated,5
6701,0,1,2,0,3,2,0,3,0,0.42240248130956215,1.2124129650879156,2.4524099079218846,0.16213682384910794,0.6022196111521307,simulated,simulated,simulated,5
17567,0,1,2,1,3,1,4,3,0,0.42239105786920095,1.4025566902798308,2.4524099079218846,0.23968166638784436,0.6491305322417411,simulated,simulated,simulated,4
14874,0,1,2,3,2,0,1,4,2,0.42236744744247434,1.4297702206633052,2.4524099079218846,0.25080192517485034,0.703207388040354,simulated,simulated,simulated,3
4087,0,1,1,0,2,1,2,1,3,0.42234988544619445,1.1252139885212638,2.4524099079218846,0.12663297530039844,0.5501268064173517,simulated,simulated,simulated,4
12816,0,1,0,1,1,2,3,4,3,0.4223369184248116,1.2689535844196091,2.4524099079218846,0.18525751269345178,0.6030299544237967,simulated,simulated,simulated,4
16844,0,1,2,2,0,3,2,4,4,0.4223123215248312,1.4078255553721288,2.4524099079218846,0.24190884662622958,0.6633590210823208,simulated,simulated,simulated,4
15315,0,1,2,3,2,0,4,1,0,0.42230876275802287,1.4274208553245482,2.4524099079218846,0.2499026275370286,0.7086384993665189,simulated,simulated,simulated,4
11530,0,1,2,0,3,0,2,3,4,0.4222817960859788,1.3365040023009542,2.4524099079218846,0.21285714040356876,0.6347951782160537,simulated,simulated,simulated,5
10395,0,1,1,2,0,0,3,3,3,0.4222701314275923,1.2334556318016259,2.4524099079218846,0.17084957729482847,0.62205156168727,simulated,simulated,simulated,3
10151,0,1,2,0,2,3,2,2,3,0.4222670930287191,1.2600044663960799,2.4524099079218846,0.18167822625280708,0.5883889067191891,simulated,simulated,simulated,4
16557,0,0,1,2,1,2,3,1,4,0.42223465128257187,1.275370098144398,2.4524099079218846,0.1879761914331418,0.6376897343966319,simulated,simulated,simulated,5
11857,0,1,2,3,3,0,3,4,1,0.4222328828544166,1.423251236538288,2.4524099079218846,0.24827829461210588,0.701698036693986,simulated,simulated,simulated,4
13633,0,0,1,2,0,3,0,4,1,0.42223016049349593,1.1178969419173284,2.4524099079218846,0.12376908540946921,0.5960458873698002,simulated,simulated,simulated,4
17355,0,1,1,1,2,3,3,4,2,0.4222138578877399,1.3810026416232257,2.4524099079218846,0.23106994059185676,0.6413166433353623,simulated,simulated,simulated,3
5074,0,1,1,2,3,3,0,0,0,0.42218428472923764,1.2415620731043706,2.4524099079218846,0.17424092413675976,0.6925357354116826,simulated,simulated,simulated,4
13302,0,1,0,0,2,3,4,1,3,0.4221661247966566,1.2746583009376213,2.4524099079218846,0.18775447394129566,0.6475876059062544,simulated,simulated,simulated,5
6280,0,1,2,3,1,2,1,0,1,0.4221638930213074,1.278774655035273,2.4524099079218846,0.1894351992198536,0.6334781046733802,simulated,simulated,simulated,4
6488,0,1,1,2,2,2,3,1,2,0.42214198654045254,1.2572007138755998,2.4524099079218846,0.1806600685129267,0.6844205565922978,simulated,simulated,simulated,6
13373,0,1,1,2,1,0,0,3,4,0.4221418120123057,1.231010225367499,2.4524099079218846,0.16998075246182784,0.6430189003871973,simulated,simulated,simulated,5
14185,0,1,2,3,1,0,3,0,4,0.42213532796422326,1.3698758583409494,2.4524099079218846,0.22661138915457232,0.6662936787458444,simulated,simulated,simulated,4
8793,0,1,1,2,1,1,3,0,2,0.4220957649252888,1.1787613016003575,2.4524099079218846,0.1487216647105109,0.5820381940834286,simulated,simulated,simulated,4
3794,0,1,1,2,3,3,0,3,2,0.4220945300042005,1.323554460122844,2.4524099079218846,0.20776407299122762,0.7052756928525341,simulated,simulated,simulated,5
16733,0,1,1,2,1,3,1,4,0,0.4220937213694742,1.2893217262130734,2.4524099079218846,0.19380606756343102,0.6367655107760866,simulated,simulated,simulated,4
5222,0,1,1,2,1,3,2,1,1,0.4220856604517229,1.199083051788161,2.4524099079218846,0.15701821025665574,0.6389364388441907,simulated,simulated,simulated,5
4288,0,1,1,0,2,2,2,1,3,0.4220788788277927,1.17158578907295,2.4524099079218846,0.1458126482073737,0.596655312326479,simulated,simulated,simulated,5
9983,0,1,2,3,1,0,2,2,2,0.4220632149629018,1.307997285798168,2.4524099079218846,0.20145176078064558,0.6505735984485502,simulated,simulated,simulated,5
13240,0,1,1,1,2,1,3,4,1,0.4220553220724661,1.2277666129682727,2.4524099079218846,0.1687446199523172,0.6039420360662433,simulated,simulated,simulated,5
5185,0,1,2,1,3,3,3,3,2,0.42204528281769305,1.345213664123658,2.4524099079218846,0.21664512432713506,0.6450049067808935,simulated,simulated,simulated,6
19479,0,0,0,1,2,3,4,0,5,0.4220371752973935,1.1912246775148498,2.4524099079218846,0.15386234761907375,0.6581509580770769,simulated,simulated,simulated,4
13754,0,1,2,1,3,4,2,0,3,0.42202067578506886,1.450282120876769,2.4524099079218846,0.2595126738930259,0.6730347306165149,simulated,simulated,simulated,2
13664,0,1,0,2,1,3,2,3,4,0.42196534307508937,1.3756424576681014,2.4524099079218846,0.22913277513229444,0.6615751892680013,simulated,simulated,simulated,5
10858,0,1,2,3,0,2,1,2,2,0.4219388607955532,1.2991433700284596,2.4524099079218846,0.19796582298941567,0.6393190865965759,simulated,simulated,simulated,4
13394,0,1,2,2,3,4,2,2,3,0.4219383201881879,1.4654046914030827,2.4524099079218846,0.26576144175135796,0.7038177585338685,simulated,simulated,simulated,4
14537,0,1,2,3,0,1,2,3,4,0.42193433267785996,1.4143471424522023,2.4524099079218846,0.24494609201062034,0.6517362069953502,simulated,simulated,simulated,2
4419,0,1,2,3,3,2,1,2,0,0.42191795491643225,1.3582220079608667,2.4524099079218846,0.22207676281496977,0.6685542645943582,simulated,simulated,simulated,4
17887,0,0,1,2,1,3,3,1,4,0.42191450964739263,1.3046197824366752,2.4524099079218846,0.20022324797671112,0.6345145601604729,simulated,simulated,simulated,4
11153,0,1,1,2,0,3,0,2,4,0.42190663955798424,1.296642330074252,2.4524099079218846,0.19697821473350205,0.6686721557053179,simulated,simulated,simulated,4
5827,0,1,2,3,2,2,3,0,0,0.42188520159552745,1.3250112545490378,2.4524099079218846,0.20856742706481426,0.6548552215396695,simulated,simulated,simulated,5
14026,0,0,1,1,2,3,4,2,3,0.42187487922804645,1.3367560541650634,2.4524099079218846,0.21336683447802396,0.6565822716866958,simulated,simulated,simulated,4
11324,0,1,2,2,3,4,4,0,3,0.42186881678170685,1.5179458740352962,2.4524099079218846,0.2872552521068905,0.7172750011920725,simulated,simulated,simulated,2
5461,0,1,2,0,2,1,3,0,3,0.4218680256356411,1.2349562048913547,2.4524099079218846,0.17186356003478964,0.5805306449701322,simulated,simulated,simulated,4
13779,0,0,1,2,3,2,4,2,2,0.4218540654911318,1.3058473039544256,2.4524099079218846,0.20078422897788736,0.6556327846099634,simulated,simulated,simulated,5
5960,0,1,1,2,3,1,0,0,3,0.4218533288385047,1.2284334528916518,2.4524099079218846,0.16921852528434392,0.6585884287747525,simulated,simulated,simulated,6
3333,0,1,2,1,2,2,0,3,2,0.42182592693052867,1.22584837815394,2.4524099079218846,0.16819183149267306,0.6172005345710347,simulated,simulated,simulated,5
9699,0,1,2,3,3,2,2,3,3,0.4218254765573515,1.3653692022579356,2.4524099079218846,0.22508359667146619,0.6506689416264252,simulated,simulated,simulated,6
5615,0,1,2,1,3,3,2,2,3,0.4218190705995397,1.3605941268420905,2.4524099079218846,0.2231429074881189,0.6468875762739054,simulated,simulated,simulated,5
